"Zone","Mosque ID","Mosque Name","Treatment Name","Mosque Name on Ground","Imam Name","Mosque Built Date","Shrine Name","Women’s prayer section","Rural = 1 / Urban = 2","WhatsApp Location","Latitude","Longitude","Closest Mosque (WhatsApp Location)","Closest Mosque (Latitude)","Closest Mosque (Longitude)","Photo (Inside)","Photo (Outside)","Comments"
"Saikot","DKDED","Jamia Masjid Darbar Peer Milah Reheem Pura Kachian, Tehsil & District Sialkot","Community Secular No Info Share","Jamia Masjid Darbar Peer Milah Reheem Pura Kachian, Tehsil & District Sialkot","Parvaiz Iqbal","2005.0","Peer malah","","2.0","https://maps.google.com/maps?q=32.5489782%2C74.5487986&z=17&hl=en","32.5489782","74.5487986","","","","https://drive.google.com/open?id=13p_goAQct7KhxsyjwJOOs4f5wCejR0uh","https://drive.google.com/open?id=12De6V-GYjqqAZVfw9rQHFe7shPS7Y6vQ",""
"Saikot","DGOHD","Jamia Masjid Darbar Abdul Salam Chisti Shakarghar","Women Secular Info Share","Jamia Masjid Darbar Abdul Salam chishti Musroor Shakargarh","Qari Muhammad Riaz","2002.0","Peer Abdul slam chishti","","1.0","https://maps.google.com/maps?q=32.3261997%2C75.3006909&z=17&hl=en","32.3261997","75.3006909","","","","https://drive.google.com/open?id=1W9cTMzJUGIto5c2vBD81QLvkRtcDSvWG","https://drive.google.com/open?id=1n5J6O8VFGw2AVuTlbqRcdb2o0u1_1GeY",""
"Saikot","OHBDV","Jamia Masjid Noor Shakarghar","Women Secular No Info Share","Jamia Masjid Noor  shakar garh","Molana Abdul Razaq","1965.0","","","1.0","https://maps.google.com/maps?q=32.2635931%2C75.1662053&z=17&hl=en","32.2635931","75.1662053","","","","https://drive.google.com/open?id=1DgMZOT4N2NVhegCHDzajarK1l2G_xD-m","",""
"Saikot","QLXFF","Jamia Masjid Darbar Qutab Shah Wali Narowaal","Women Secular No Info Share","Qutab Shah wali masjid","Not Found","","","","1.0","https://maps.app.goo.gl/JANsph5o58rwKjzq8","32°05'47.1","74°52'48.9","","","","https://drive.google.com/open?id=1101oG7TG3wlceoQCEdFlH8bfILiA4hte","https://drive.google.com/open?id=1Wq_qH2W793Iht8HuuSnmlYk2ffuajcWG",""
"Shiekhpura","XBFUU","Jamia Masjid Syeda Muridke Shiekhupura","Community Religious No Info Share","Jamia masjid syeda muridka","M. Fiaz Rizvi","1956.0","","","2.0","https://www.google.com/maps?q=31.8018788,74.2533168","31.80188","74.25332","","","","https://drive.google.com/open?id=1yp0_ok3jsVtEj3qrtFoTWF_ctfMourq8","https://drive.google.com/open?id=1OCdKsVx_dIhQijkUuiEDhX8ps_Q409Ki",""
"Shiekhpura","ZJBWK","Jamia Masjid Masa Dewaan Shiekhupura","Control","Jamia masjid Musa Dewan","Hafiz Muhammad Sajid qamer","1980.0","Shah masa deewan","","2.0","https://www.google.com/maps?q=32.0023524,74.5603179","32.00235","74.56032","","","","https://drive.google.com/open?id=1uUIzKapQdCufoyAjwHNwB8NuhMc8aHTA","https://drive.google.com/open?id=1xNw8Yk6hhh-FRLpIEAo2cQ8RaLXcWGNJ",""
"Shiekhpura","UPUVS","Jamia Masjid Amaam Bargha Kala Kachari Shiekhupura","Community Religious No Info Share","Jamia Masjid Imam bargah kalan kachary sheikhupura","Sayed M hadhi al husaini","1950.0","","","2.0","https://www.google.com/maps?q=31.7864383,73.9766717","31.78644","73.97667","","","","https://drive.google.com/open?id=14MFO8hiim9IqEaZKnGdv0CYman08-YU5","https://drive.google.com/open?id=18geZxzFoCRkfa2VF1THh7LKJRgn2eQ87",""
"Shiekhpura","CKLBK","Jamia Masjid Qalander Shah Shiekhupura","Community Secular No Info Share","Jamia masjid qalandar shah","Muhammad Tahir","1953.0","Qalander shah","","2.0","https://www.google.com/maps?q=31.8714506,74.5247006","31.87145","74.5247","","","","https://drive.google.com/open?id=1ssgJLVOPIw-LXyu0hQjJWrXeOS_g5brJ","https://drive.google.com/open?id=1BDhjMuz-d4Cm3X4ZTq_1jql_rQL61OxU",""
"Shiekhpura","HNZOG","Jamia Masjid Mirza Ourkaan Shiekhupura","Control","Jamai masjed Mirza ourkaan Sheikupura","Mulana Muhammad Ahmed","2007.0","","","2.0","https://www.google.com/maps?q=31.7166863,73.9679537","31.71669","73.96795","","","","https://drive.google.com/open?id=1wG29YCpZkWChvNKgjNWYexf2CyuWZOqM","https://drive.google.com/open?id=1KjtzrwJdWxQGysgO7dDNRIwi-LQgjRgj",""
"Shiekhpura","GARUU","Jamia Masjid Farooka Abaad Shiekhupura","Women Secular No Info Share","Jamia Masjid Farooq Abad auqaf wali Sheikhupura","Zafar iqbal","1890.0","","","2.0","https://www.google.com/maps?q=31.7409573,73.8311323","31.74096","73.83113","","","","https://drive.google.com/open?id=1HmAKCBk05PDeOZpzpQf-HSeIviSNtU7j","https://drive.google.com/open?id=1pLDNfadBTvpEySYyi0sq8oSWJUezq_-1",""
"Shiekhpura","INGWH","Jamia Masjid Railway Road Shiekhupura","Community Secular No Info Share","Jamia Masjid Railway Road Sheikhupura","Dr M. Usman","1890.0","","","2.0","https://www.google.com/maps?q=31.7134701,73.980049","31.71347","73.98005","","","","https://drive.google.com/open?id=1OPaxrmCgZK7VNTN9jQLs1fu8AZMtF6Mz","https://drive.google.com/open?id=14vbFK4GZUywQnuN0tWxzgOna9KRitd-X",""
"Shiekhpura","dszhx","Jamia Masjid Kachari Shiekhupura","Community Secular Info Share","Jamia Masjid Auqaf wali session court kachary  sheikhupura","Qari Maqbool elahi","1970.0","","","2.0","https://www.google.com/maps?q=31.7125553,73.9844509","31.71256","73.98445","","","","https://drive.google.com/open?id=1OLhB5AqkNJ_F9DTHXjQ6LrhjLARsgOUB","https://drive.google.com/open?id=18sTxYVoR2V_j87J91eWm1SoIz2uWSX-l",""
"Sargodha","LTSEN","Shahe Masjid Chiniot","Community Religious No Info Share","شاہی مسجد چنیوٹ","Not Found","","","","2.0","https://www.google.com/maps?q=31.7201784,72.9772104","31.72018","72.97721","","","","https://drive.google.com/open?id=1Iifkb2P8Y4nq8xg0NL-voX5LULJkekwP","https://drive.google.com/open?id=188p23_zJQW4EfyXob-rUzkf2X0cgQK6S",""
"Sargodha","VNCJQ","Jamia Masjid Satellite Town","Community Religious No Info Share","Markazi Jamia Masjid Satellite Town Sargodha","Muhammad Abdullah","1954.0","","","2.0","https://maps.google.com/?q=32.0846977233887,72.6904144287109","32.0847","72.69041","","","","https://drive.google.com/open?id=10XaR1Ab3Bv_v7bwDXpMer6wVYJUgIv71","https://drive.google.com/open?id=1WCSbUkB9ro7OHdW800JIkoZVmts-Wiuc, https://drive.google.com/open?id=1E5ltVibeHyOwsOgfnSFo0HE9kjtMYTwE",""
"Sargodha","OBNTR","Jamia Masjid Main Bazar Bhahwal","Community Secular Info Share","مرکزی جامع مسجد اہلِ سنت والجماعت","Qari M Abu bakar","1905.0","","","2.0","https://maps.google.com/?q=32.2664877,72.903632","32.26649","72.90363","","","","https://drive.google.com/open?id=1TjcN9mTneladIePIrNoZFTs5Tc3Rcls3","https://drive.google.com/open?id=14mEnx_pyiqNGAK6izg95pmJEcIRt8LDQ",""
"Sargodha","WWWQH","Jamia Masjid Sakhi Suleman Noori Hazuri","Control","Jamia masjid sakhi shah suleman noori hazoori bhalwal","Not Found","","","","2.0","https://www.google.com/maps?q=32.2730641,72.8746618","32.27306","72.87466","","","","https://drive.google.com/open?id=1j9Rl721qbSgoHWvED1jDlbfVj1ILZ0LL","https://drive.google.com/open?id=1v7EFQCalHHMLbPP7HMigf0bY_MH7efe1",""
"Sargodha","HHMBL","Jamia Masjid Galah Mandi Bhalwal","Women Religious Info Share","Jamia masjid galah mandi bhalwal","Iftikhar Ahmad","1975.0","","","2.0","https://www.google.com/maps?q=32.266441,72.9051484","32.26644","72.90515","","","","https://drive.google.com/open?id=1VLdrZw1jLoJ3fqSOAWmqddq07rccHXlA","https://drive.google.com/open?id=12Cu0f2FYzx3953vFMwN_icmWBXhQ2GKx",""
"Sargodha","JTMUR","Jamia Masjid Phalarwaan Sargodha","Control","Jamia masjid phularwan sargodha","anees ur rahman","1932.0","","","2.0","https://www.google.com/maps/search/Punjab/@32.3531608581543,73.0109939575195,17z","32.35316","73.01099","","","","https://drive.google.com/open?id=1XUBoUG7y2WhuAmWzracbbeRvDzJUqrdz","https://drive.google.com/open?id=1WNVZRwYVuw_CP2Im9_9FVmdiig9Pe1c4",""
"Sargodha","PMXOX","Jamia Masjid Block # 1 Sargodha","Women Secular No Info Share","Jamia masjid block#1 sargodha","Muhammad affan","1899.0","","","2.0","https://www.google.com/maps?q=32.0854693,72.6673267","32.08547","72.66733","","","","https://drive.google.com/open?id=1oktqcfeKexYsw_rCtvQWP6GDLqzMVWCo","https://drive.google.com/open?id=1cnpBYc_1Un7OFDUkgoA6uBhSUuYf0uUl",""
"Sargodha","UIODJ","Jamia Masjid Zia Muzam Abaad Kot Mumin","Community Secular Info Share","Jamia masjid zia","Qari Muhammad Nawaz","1932.0","","","1.0","https://www.google.com/maps/place/32%C2%B009'14.9%22N+72%C2%B055'13.3%22E/@32.1541443,72.9177742,17z/data=!3m1!4b1!4m4!3m3!8m2!3d32.1541443!4d72.9203491?entry=ttu&g_ep=EgoyMDI0MTAxNi4wIKXMDSoASAFQAw%3D%3D","32.15414","72.92035","","","","https://drive.google.com/open?id=16IMlOm6xS4rbWeuI7gI-CAbkhIND6wac","https://drive.google.com/open?id=1Pa8jxSiNSNHvV8796frRZPauP5q6VoXH",""
"Sargodha","PALOG","Jamia Masjid Ashrafia Gol Chowk Sargodha","Women Religious No Info Share","Jamia masjid ashrafiya gol chok","Hafiz abdul wahid","1956.0","","","2.0","https://maps.google.com/?q=32.0872034,72.6633718","32.0872","72.66337","","","","https://drive.google.com/open?id=1YVrdlw2GkZb-JoJPgVLelwWPLW5A_BzD","https://drive.google.com/open?id=1GLzbff-eXsn9VzdYCxBf_vADZC9gaCdD",""
"Sargodha","VYRME","Jamia Masjid Chakwali Darwaza Behra","Control","Jamia Masjid Chakwali Darwaza Behra","kayfait ullah","2003.0","","","1.0","https://www.google.com/maps/place/32%C2%B015'59.5%22N+72%C2%B054'12.2%22E/@32.2665196,72.9008033,17z/data=!3m1!4b1!4m4!3m3!8m2!3d32.2665196!4d72.9033782?entry=ttu&g_ep=EgoyMDI0MTAwMS4wIKXMDSoASAFQAw%3D%3D","32.26652","72.90338","","","","","",""
"Sargodha","QPSTQ","Jamia Masjid Gulzar Madina 43 Shamali Lari Adah","Community Secular Info Share","Jamia masjid gulzare madina 43 shumali sargodha","Not Found","","","","2.0","https://www.google.com/maps?q=32.0767783,72.6983749","32.07678","72.69837","","","","https://drive.google.com/open?id=1xWnfUDtao70QHFbtZsnfx8nOfBNes5K4","https://drive.google.com/open?id=1Yi-VhjfvlyM1DaJaN1kt8Cvn1vhFgJOT",""
"Sargodha","EBSPQ","Jamia Masjid Galah Mandi Sargodha","Women Religious Info Share","Jamia masjid galah mandi sargodha","Maulana Saif Ullah khalid","1940.0","","","2.0","https://www.google.com/maps?q=32.0853118896484,72.6698379516602","32.08531","72.66984","","","","https://drive.google.com/open?id=1zBxdjSEnk-d9DzeIwodD_T7R1fjOWC0n","https://drive.google.com/open?id=1YzS0YXmkTiMFzV_0khrLKEeR4CaRikk2",""
"Sargodha","LMDFN","Jamia Masjid Company Bhaag Sargodha","Control","Jamia masjid company Bagh sargodha","Mulana Ahmed Hassan","","","","2.0","https://www.google.com/maps?q=32.0838981,72.664355","32.0839","72.66436","","","","https://drive.google.com/open?id=1EH8Rno9C-NygMGf4aoFjOEBgxsHyRvbz","https://drive.google.com/open?id=1nAnJVI59rc1gvUcdOQvLrognh9msnDq8",""
"Khushab","OSGNP","Jamia Masjid Main Bazar Khushab","Control","Markazi jamiya msjid maine bazar khushab","Not Found","","","","2.0","https://www.google.com/maps/place/Markazi+Jamiya+Masjid,+Main+Bazar,+Khushab/@32.2941191,72.3500458,17z/data=!4m15!1m8!3m7!1s0x3921162597ce503b:0x2f7ee49841d4b080!2sKhush%C4%81b,+Khushab,+Punjab!3b1!8m2!3d32.2955365!4d72.3488721!16zL20vMDl4bHBr!3m5!1s0x3921163f768b6801:0x64603c0b00fa7cc!8m2!3d32.2935515!4d72.3538443!16s%2Fg%2F1hhwkx8wx?entry=ttu&g_ep=EgoyMDI0MTAwMS4wIKXMDSoASAFQAw%3D%3D","32.29355","72.35384","","","","https://drive.google.com/open?id=13-e0QourTePWt4Kp2zbtuX3OR_aU5GRa","https://drive.google.com/open?id=1ZgToLWUpFYY1Pz0UUOl_y5_C__vMvXsy",""
"Khushab","BJNGP","Jamia Masjid Gulzar Madina Dariya Khan Bhakar","Control","Jamia masjid gulzar madina","Allah Baksh","1940.0","","","1.0","https://www.google.com/maps?q=31.7884292,71.1076099","31.78843","71.10761","","","","https://drive.google.com/open?id=16F058S3ofRLijGkEUOIYMfcU4Q8WDTTC","https://drive.google.com/open?id=1gwGulCrdkF7Tc_ff6HejnsfK3JrVTecM",""
"Khushab","JIUKS","Jamia Masjid Syed Noor Pur Thal","Control","مرکزی جامع مسجد دربار شریف حضرت بابا سخی سید محمد سید شاہ","Qari Muhammad Ismail Syalvi","1810.0","Hazrat Baba Sakhi Seyed Muhammad Said Shah","","1.0","https://www.google.com/maps?q=31.8793269,71.9037529","31.87933","71.90375","","","","https://drive.google.com/open?id=1wG29YCpZkWChvNKgjNWYexf2CyuWZOqM","https://drive.google.com/open?id=1zqvaFKnbCUOgZvA5h7GXyadZqC-nKg3p",""
"Khushab","GXKKX","Jamia Masjid Darbar Badshah Khushab","Community Religious Info Share","Jamia masjid darbar badshan","Qari Mehmood ul Hasnain","1800.0","Badshan sarkar","","2.0","https://www.google.com/maps?q=32.28773,72.3526019","32.28773","72.3526","","","","https://drive.google.com/open?id=1HQJHm8YiVb_kiuSdvrKexHSGOMMVj27K","https://drive.google.com/open?id=1GpvAoCPvg9Z_npesaqGCA-9dn3kkDssu",""
"Muzaffargarh","kezga","Jamia Masjid Abdulah Shah Bukhari Muzaffargarh","Women Religious Info Share","Jamia Masjid Abdulah Shah Bukhari Chowk Qureshi Muzaffargarh","riaz hussain","1984.0","Syed peer abdullah shah bukari","No","2.0","https://maps.google.com/?q=30.0758417,70.9654317","30.07584","70.96543","","","","https://drive.google.com/open?id=1qDptjGhCycjyNnkO9E7bq2czvI_h_Ry2","https://drive.google.com/open?id=1QfCnVRaenEgvHnahznJPc-wHIYrve0qE",""
"Muzaffargarh","lyoix","Jamia Masjid Darbar Laal Ehsan (Ahle Sunnat )","Control","Jamia Masjid darbar laal Ehsan","Not Found","","","No","2.0","https://maps.google.com/?q=31.2287769,70.9514165","31.22878","70.95142","","","","https://drive.google.com/open?id=1MSSIljUT9AO3es0u7kgBujoyxgz9WRcD","https://drive.google.com/open?id=1kCATXlU4BMiwHITJoR28s3mdJghhr0jP",""
"Muzaffargarh","aptdt","Jamia Masjid Darbar Muhammad Ali Rajan Shah Layyah","Control","Jamia Masjid Darbar Muhammad Ali Rajan Shah Layyah","Tahir Raza","1770.0","Ali Rajan Shah","No","2.0","https://maps.google.com/?q=31.146174,70.9302588","31.14617","70.93026","","","","https://drive.google.com/open?id=1JIX1NCXBBj2gtYgryzO22l_e_LDad2JB","https://drive.google.com/open?id=14mjJnCRqhzhDqdoZpDgl3sicLHV4uxkn",""
"Muzaffargarh","gydmp","Jamia Masjid Anayat Shah Bhukari Layyah","Women Religious No Info Share","Jame Masjid Anaeytia Darbar Hazrat Anayet Shah Bukhari","Muhammad Fiaz Naeem","1987.0","Hazrat Anayet Shah Bukhari","No","2.0","https://maps.google.com/maps?q=31.1440939%2C71.2789281&z=17&hl=en","31.14409","71.27893","","","","https://drive.google.com/open?id=1qqIKQ4DsKIv2VdW9a9mxwZEOrtYMzWsu","https://drive.google.com/open?id=1ogogmJ8jvjaDNeOJpILJCh_S7Wv6kWdL",""
"Muzaffargarh","ityep","Jamia Masjid Darbar Shamsher Shah Safri Layyah","Women Secular No Info Share","Jamia Masjid Shamsher Shah Safri","Muhammad Ramzan","1985.0","Hazrat Shamsher Shah Safri","No","2.0","https://www.google.com/maps/place/30%C2%B053'04.0%22N+71%C2%B039'56.7%22E/@30.8844519,71.6631751,17z/data=!3m1!4b1!4m4!3m3!8m2!3d30.8844519!4d71.66575?entry=ttu&g_ep=EgoyMDI1MTExNy4wIKXMDSoASAFQAw%3D%3D","30.88445","71.66575","","","","https://drive.google.com/file/d/1KgtZsC0h19ZvifsE_OQS4Mv4iuyqwpU-/view","https://drive.google.com/open?id=1TX2FWrEvnZLhOhUjC78YhpCqRddFNirx, https://drive.google.com/open?id=1KgtZsC0h19ZvifsE_OQS4Mv4iuyqwpU-, https://drive.google.com/open?id=1xkTIZjTcfgc9o_Z-cgOR9dzs19R8m28c, https://drive.google.com/open?id=1VsC2FQSqokx7muAUH9wyRASF31elpIv7",""
"Muzaffargarh","tjbax","Jamia Masjid Darbar Saki Shah Habib Layyah","Women Secular No Info Share","Jamia Masjid darbar saki shah habib layyah","abdul hameed","","Saki Shah Habib","No","1.0","https://www.google.com/maps?q=30.9415533,70.9322","30.94155","70.9322","","","","https://drive.google.com/open?id=1M1qVLgUCUz3zv1BNLH3w8Frlz2mAfrQH","https://drive.google.com/open?id=1ymGS4Xr-2bm5fnZ0YSeya3ED-Sb7ShFH",""
"Muzaffargarh","uxump","Jamia Masjid Darbar Abdul Wahaab Shah Bukhari Dera Deen Pnah, Kot Addu","Community Secular No Info Share","Jamia Masjid Abdul wahab Shah bukhari  deera deen pnnah kot addu","qari habibullah","1960.0","Abdul Wahaab Shah Bukhari","No","1.0","https://www.google.com/maps/place/HWCP%2B4RQ,+Daira+Din+Panah,+Muzaffargarh,+Punjab/@30.5701574,70.9369437,17z/data=!4m5!3m4!1s0x3925162106dc9949:0x177a01b1cd2e979e!8m2!3d30.5703375!4d70.9371094?entry=ttu&g_ep=EgoyMDI0MTEwNS4wIKXMDSoASAFQAw%3D%3D","30.57034","70.93711","","","","https://drive.google.com/open?id=1EIu_TIIll3bDeHzej9nEp0ayzPRteegh","https://drive.google.com/open?id=1EkoOm3GzXDpn1bkt8H_ufhE2uAW4ruWA",""
"Muzaffargarh","xaluj","Jamia Masjid Darbar Mehab Faqeer Ali Muzaffargarh","Control","Jamia masjid Mohib faqeer","maulana firoz ahmed","2004.0","Hazrat Mehab Peer sarkar RA","Yes","1.0","https://maps.google.com/maps?q=29.3448033%2C70.8380017&z=17&hl=en","29.3448","70.838","","","","https://drive.google.com/open?id=1MobpELwlPuvqK-22wmUU7uWW02_cnBWt","https://drive.google.com/open?id=14O0xLLRX-aSFYDyoOObhZ8dNMApyI0sK",""
"Multan","dodav","Jamia Masjid Nawab Ali Muhammad Khan Multan","Control","Nawab Muhammad Ali khan wali masjid","M shafqat javed","1171.0","","No","2.0","https://maps.google.com/maps?q=30.192173%2C71.4720247&z=17&hl=en","30.19217","71.47202","","","","https://drive.google.com/file/d/1lnNjRkP_NxELM6hKw1uIEdBc9N8pZyH9/view","https://drive.google.com/open?id=1ukay8KLqNH3LolhU8xO3_fWTt-5O46B9, https://drive.google.com/open?id=1lnNjRkP_NxELM6hKw1uIEdBc9N8pZyH9, https://drive.google.com/open?id=1X1YaJl6d9a_657utw-TqlBpXUeVpLqKU",""
"Multan","ctopi","Jamia Masjid Zain Ul Abdain Multan","Control","Zain ull abidin0","maulana fayazuo hassan","1730.0","Syed Sakhi Zain ul Abideen (R.A.)","No","2.0","https://goo.gl/maps/wqRxtfXKwtn7eZFz9","30.19057","71.471095 (approx)","","","","https://drive.google.com/open?id=1wnOcqZzLQ4UhQgJkn5nVZLNtlolU0BV0, https://drive.google.com/open?id=1bu9j_fDYaMATRjZCb_p5cbTxtP5HZX4N, https://drive.google.com/open?id=1X6GCV_HBMzRSZUp4o2mY71fLeo7Arrgg","https://drive.google.com/open?id=10BtvzO-AF5hmF_0_MlGIpsKlJDsgo1rZ, https://drive.google.com/open?id=1FDAwfUAB8a9zY8vcyAcixcQpxGHq9VpH, https://drive.google.com/open?id=10cssJyDSDdZXaK2tBQH3zQrumKqU8V99",""
"Multan","zyeln","Jamia Masjid Peer Ashaq Khawani Burj Multan","Control","Jamia Masjid Peer Ishaq","Hafiz Muhammad haroon hashmi","1947.0","","","2.0","https://www.google.com/maps?q=30.18822,71.4762925","30.18822","71.47629","","","","https://drive.google.com/open?id=1u8Pc_sVkp4Mp0nBDRLZv1uoeIJQnUDIe","https://drive.google.com/open?id=1TG_IB3HJd7eOcKkcHZEyYZTyXEGX5TqA",""
"Multan","vqubm","Jamia Masjid DarkhanWali Multan","Women Secular No Info Share","Qadeemi Jamia Masjid Darkhana Wali","Qari Muhammad Hashim","1910.0","","No","2.0","https://maps.google.com/?q=30.1905125,71.469755","30.19051","71.46976","","","","https://drive.google.com/open?id=1WTWBNblOEX8jWr0Xc-Mjn1VCiOGpxdvg","https://drive.google.com/open?id=1EyDdBEW6YDP89LQqx_AQ-qQc7sBLfAk8",""
"Multan","iprwe","Jamia Masjid Jalal Gilghast Coloney Multan","Control","Markzi jamia jalal masjid","moulana m saeed","1930.0","","No","2.0","https://www.google.com/maps/place/30%C2%B013'40.5%22N+71%C2%B028'32.0%22E/@30.2279235,71.4729724,17z/data=!3m1!4b1!4m4!3m3!8m2!3d30.2279235!4d71.4755473?entry=ttu&g_ep=EgoyMDI1MTExNy4wIKXMDSoASAFQAw%3D%3D","30.22792","71.47555","","","","https://drive.google.com/open?id=1uILVb0RartIc9KB9f9QLD25mNaiQ5Ca3","https://drive.google.com/open?id=1lUzs3z6r8bCilWpmJKPQpjr0ckFi_6dX",""
"Multan","hjrmq","Jamia Masjid Neel Garan Multan","Community Religious Info Share","Masjid Neel garan","Not Found","","","No","2.0","https://maps.google.com/maps?q=30.1919452%2C71.4781486&z=17&hl=en","30.19195","71.47815","","","","https://drive.google.com/open?id=1GXqQBnvX0qDowdn2n5HrQ4P1IJIn2Nua","https://drive.google.com/open?id=1TmcG3kLRpUiU8cyevBQgdrOkRjXOqK0_",""
"Multan","ndsnq","Jamia Masjid Darbar Sultan Ahmad Qataal Jalaal Pur Peer Wala Multan","Community Religious Info Share","جامع مسجد پیر قتال جلالپور پیروالا","Muhammad Nadir Abbas","1933.0","Sult	an Ahmad Qataal Jalaalpur","No","2.0","https://maps.google.com/maps?q=29.5049032%2C71.2241351&z=17&hl=en","29.5049","71.22414","","","","https://drive.google.com/open?id=1IS47gzB1HSQI1EBBpyHZ4rVvRin89Fsd","https://drive.google.com/open?id=1jWQ_5mhV2hL0PFrcCI49csttJOc4aqH5",""
"Multan","dyrjs","Jamia Masjid Peer Ismail Multan","Community Secular Info Share","Jamiya Masjid Peer Ismail wali","Not Found","","","No","2.0","https://www.google.com/maps?q=30.0721967,71.4941983","30.0722","71.4942","","","","https://drive.google.com/open?id=1xAbDp9vyZe5O3i556353W8CoLSEK97Xp","https://drive.google.com/open?id=1moLXAfY3QRycXaZYqoFZmDXvmW47zIr9",""
"Multan","cfhon","Jamia Masjid Ghawajagaan Multan","Women Secular Info Share","Jamia masjid ghawajagaan Multan","Mulna abdulhanan haideri","1980.0","","","2.0","https://maps.google.com/maps?q=30.1888693%2C71.4727359&z=17&hl=en","30.18887","71.47274","","","","https://drive.google.com/open?id=1pg3HMuV6UjgkSrVov8ERw2L2SrxPCEJD","https://drive.google.com/open?id=1avJCMWH__bjahLD_9bqhxz3UU9k90cUT",""
"Multan","dqmjv","Jamia Masjid Peer Mubarak Ali Shah Multan","Control","Jamia masjid peer Mubarak Ali shah","ghulam fareed","1988.0","peer mubarak ali shah","Yes","2.0","https://maps.google.com/maps?q=30.1728005%2C71.4713214&z=17&hl=en","30.1728","71.47132","","","","https://drive.google.com/open?id=1pxrEH4UWL2aosz_geTYWs4Ya92NmuKvz","https://drive.google.com/open?id=1HHxIyE7IJMIaqJdbJaY407uvVMUgHJYV",""
"Multan","lirqw","Jamia Masjid Kareem Khan Ahle Hadees Multan","Community Religious No Info Share","Jamia Masjid Kareem Khan Ahle Hadees Multan","Not Found","","","No","2.0","https://goo.gl/maps/wqRxtfXKwtn7eZFz9","30.20117","71.46691 (approx)","","","","https://drive.google.com/open?id=1blD-CZ-t4cbnfUmlN_fUt2yMHAcVJO99","https://drive.google.com/open?id=1FKVSmPBGmBL6k6iAh-rGHloUwwRj5MgC",""
"Multan","sqnot","Jamia Masjid Multan Cantt Multan","Control","Jamia masjid Lal","Qari Haroon Hashmi","1962.0","","No","2.0","30°11'17.1""N 71°26'17.8""E - Google Maps","","","","","","https://drive.google.com/open?id=1ErNmqQZw4jtCJpl-F1zmkpe5aEeDieN8","https://drive.google.com/open?id=1vC2oPZFwnsHE0RC9JtgBBi96nam1_GEw",""
"Multan","cqxog","Jamia Masjid Mehdum Rasheed Haqani Multan","Community Secular Info Share","Jamia masjid mehdam Rasheed haqani","Maulana hameed raza","1910.0","Abdul rasheed jhugyani","No","2.0","https://maps.google.com/maps?q=30.0864226%2C71.6527768&z=17&hl=en","30.08642","71.65278","","","","https://drive.google.com/open?id=1IP5FYOAqTJ5xOdQZ-s1ZZRTTpUtGhewE","https://drive.google.com/open?id=1qz-YqYnQenonsg5gS3JsJ5DydaG417eL",""
"Multan","uleit","Jamia Masjid Kabotar Mandi Multan","Community Secular No Info Share","Jamia Masjid kabotar Mandi","Qari Abid","1956.0","","No","2.0","https://maps.google.com/maps?q=30.1932817%2C71.4714104&z=17&hl=en","30.19328","71.47141","","","","https://drive.google.com/open?id=1lFIOSYqmQHqOB82OFt87auKwqSbjEMQU","https://drive.google.com/open?id=1lkl4yW4HXRiIXmtI9h9PnnYhomuQHDK1",""
"Multan","wpxts","Jamia Masjid Jahnaaz Gha Multan","Women Religious Info Share","قدیمی جامعہ مسجد جنازہ گاہ نشاط روڈ لوہا مارکیٹ ملتان","Qari muhammad zafar","1930.0","","Yes","2.0","https://www.google.com/maps?q=30.1842724,71.4677191","30.18427","71.46772","","","","https://drive.google.com/open?id=1D0pk7pik7O666D_pTRAjnmZQ0QcOHAVu","https://drive.google.com/open?id=16VVwR17LQw761QY7xxJML7rZVKFZKgIf",""
"Multan","zrpyu","Jamia Masjid Jhok Veenus Multan","Community Secular Info Share","Jamia masjid jhoke veenus Multan","Maulana Hakim ali","1964.0","","No","2.0","https://www.google.com/maps/place/30%C2%B023'24.9%22N+71%C2%B034'13.5%22E/@30.3902399,71.5678348,17z/data=!3m1!4b1!4m4!3m3!8m2!3d30.3902399!4d71.5704097?entry=ttu&g_ep=EgoyMDI0MTEwNS4wIKXMDSoASAFQAw%3D%3D","30.39024","71.57041","","","","https://drive.google.com/open?id=1pZFDjk4zp9XjXuVXk3q6vwFW4a8KL7v5","https://drive.google.com/open?id=1NoIBC0XcDZhoSdP1cociJHkcnu74ni-0",""
"Multan","fxlbt","Jamia Masjid Gul Hassan Shahnawah Multan","Control","Jamia masjid Gul Hassan","Habib ur rehman","918.0","","No","2.0","https://maps.google.com/maps?q=30.19407%2C71.4546925&z=17&hl=en","30.19407","71.45469","","","","https://drive.google.com/open?id=1dzwgaw1MwZX9w9UVpqq0_1PnItn3jZJ4","https://drive.google.com/open?id=1ER0kPQaEaXx-GxZotTgSn9paxLA4eOoe",""
"Multan","hkceb","Jamia Masjid Kumhaar Mandi Multan","Women Secular No Info Share","JAMIA MASJID KUMHAR MANDI","maulana muhmmad abdullah","1967.0","","No","2.0","https://maps.google.com/maps?q=30.1779656%2C71.4440599&z=17&hl=en","30.17797","71.44406","","","","https://drive.google.com/open?id=1gySR9yksba-F_NqTVdtwG55lyFklVAlg","https://drive.google.com/open?id=1cUNuPXgnMDmX9lGx7mf6avUfDS4zTa9K",""
